network_id,network_name,category,mccs,mcc_low,mcc_high,pinless,registered,regulated,fraud,prepaid,tier,pre_auth,bid_fee,fee_type,price_type,price_fixed,price_percent,price_min,price_max,price_fraud,price_threshold_sign,price_threshold
55,JEANIE PREFERRED,QSR,5814,null,null,0,null,null,null,null,null,1,0,Pre Auth, F ,$0.0400,null, null , null , $-   , >= , $-   
55,JEANIE PREFERRED,Petroleum,"5541,5542",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1000,0.80%, $0.1000 , $0.9500 , $-   , >= , $-   
55,JEANIE PREFERRED,Petroleum,"5541,5542",null,null,0,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
55,JEANIE PREFERRED,Petroleum,"5541,5542",null,null,0,null,null,null,null,null,null,0,Switch, F ,$0.0550,null, null , null , $-   , >= , $-   
55,JEANIE PREFERRED,Petroleum,"5541,5542",null,null,0,null,null,null,null,null,1,0,Pre Auth, F ,$0.0550,null, null , null , $-   , >= , $-   
30,MAESTRO,Supermarket / Warehouse,"5411,5300",null,null,null,null,0,null,null,1I,null,0,Interchange, F ,$0.1800,null, null , null , $-   , >= , $-   
30,MAESTRO,Supermarket / Warehouse,"5411,5300",null,null,null,null,0,null,null,2I,null,0,Interchange, F ,$0.2300,null, null , null , $-   , >= , $-   
30,MAESTRO,Supermarket / Warehouse,"5411,5300",null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1500,1.05%, $0.1500 , $0.3500 , $-   , >= , $-   
30,MAESTRO,Convenience,"5499,5541,5542,5814,7832",null,null,null,null,0,null,null,null,null,0,Interchange, V ,$0.1700,0.75%, $0.1700 , $0.9500 , $-   , >= , $-   
30,MAESTRO,All Other,*,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.0800,0.50%, $0.0800 , $0.5000 , $-   , >= , $-   
30,MAESTRO,All Other,*,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1200,0.60%, $0.1200 , $0.6500 , $-   , >= , $-   
30,MAESTRO,All Other,*,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1500,0.90%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
30,MAESTRO,All,null,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
30,MAESTRO,All,null,null,null,null,null,null,null,null,null,0,0,Switch, F ,$0.0250,null, null , null , $-   , >= , $-   
30,MAESTRO,All,null,null,null,null,null,null,null,null,null,1,0,Pre Auth, F ,$0.0250,null, null , null , $-   , >= , $-   
30,MAESTRO,All,null,null,null,null,null,null,null,null,null,1,0,Switch Completion, F ,$0.0200,null, null , null , $-   , >= , $-   
33,NETS,Supermarket,"5411,5300",null,null,0,null,0,null,null,null,null,0,Interchange, F ,$0.2500,null, null , null , $-   , >= , $-   
33,NETS,Petroleum,"5541,5542",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1100,0.80%, $0.1100 , $0.9500 , $-   , >= , $-   
33,NETS,QSR,5814,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.0500,1.00%, $0.0500 , $0.2000 , $-   , >= , $-   
33,NETS,Standard Retail,*,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1300,0.85%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
33,NETS,All,null,null,null,0,null,0,null,null,null,null,0,Switch, F ,$0.0400,null, null , null , $-   , >= , $-   
33,NETS,All,null,null,null,0,null,0,null,null,null,1,0,Pre Auth, F ,$0.0100,null, null , null , $-   , >= , $-   
33,NETS,All,null,null,null,0,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
33,NETS,All,null,null,null,0,null,1,null,null,null,null,0,Switch, F ,$0.0200,null, null , null , $-   , >= , $-   
33,NETS,All,null,null,null,0,null,1,null,null,null,1,0,Pre Auth, F ,$0.0100,null, null , null , $-   , >= , $-   
33,NETS,All Bid,null,null,null,0,null,1,null,null,null,null,1,Bid, F ,-$0.0170,null, null , null , $-   , >= , $-   
34,NYCE,Supermarket,"5411,5300",null,null,null,null,0,null,null,0I,null,0,Interchange, F ,$0.1700,null, null , null , $-   , >= , $-   
34,NYCE,Supermarket,"5411,5300",null,null,null,null,0,null,null,1I,null,0,Interchange, F ,$0.1700,null, null , null , $-   , >= , $-   
34,NYCE,Supermarket,"5411,5300",null,null,null,null,0,null,null,2I,null,0,Interchange, F ,$0.2100,null, null , null , $-   , >= , $-   
34,NYCE,Supermarket,"5411,5300",null,null,null,null,0,null,null,3I,null,0,Interchange, F ,$0.2400,null, null , null , $-   , >= , $-   
34,NYCE,Supermarket,"5411,5300",null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.0250,1.00%, $0.0250 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,Supermarket,"5411,5300",null,null,null,null,1,null,null,0I,null,0,Interchange, V ,$0.1900,0.00%, $0.1900 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,Supermarket,"5411,5300",null,null,null,null,1,null,null,1I,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,Supermarket,"5411,5300",null,null,null,null,1,null,null,2I,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,Supermarket,"5411,5300",null,null,null,null,1,null,null,3I,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,QSR,5814,null,null,null,null,0,null,null,null,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , >= , $-   
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.1000,0.70%, $0.1000 , $0.8000 , $-   , >= , $15.0000 
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.1000,0.70%, $0.1000 , $0.8000 , $-   , >= , $15.0000 
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1200,0.70%, $0.1200 , $0.8500 , $-   , >= , $15.0000 
34,NYCE,Petroleum,5541,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1200,0.70%, $0.1200 , $0.8500 , $-   , >= , $-   
34,NYCE,Petroleum,5542,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.1000,0.70%, $0.1000 , $0.8000 , $-   , >= , $-   
34,NYCE,Petroleum,5542,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.1000,0.70%, $0.1000 , $0.8000 , $-   , >= , $-   
34,NYCE,Petroleum,5542,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1200,0.70%, $0.1200 , $0.8500 , $-   , >= , $-   
34,NYCE,Petroleum,5542,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1200,0.70%, $0.1200 , $0.8500 , $-   , >= , $-   
34,NYCE,All Other,*,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,All Other,*,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.0600,0.55%, $0.0600 , $0.4900 , $-   , >= , $15.0000 
34,NYCE,All Other,*,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,All Other,*,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.0600,0.55%, $0.0600 , $0.5000 , $-   , >= , $15.0000 
34,NYCE,All Other,*,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,All Other,*,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1000,0.70%, $0.1000 , $0.7500 , $-   , >= , $15.0000 
34,NYCE,All Other,*,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1200,0.75%, $0.1200 ," $100,000.0000 ", $-   , >= , $-   
34,NYCE,All Other,*,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.0250,1.00%, $0.0250 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,All Other,*,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,Petroleum,"5541,5542",null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.0250,1.00%, $0.0250 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,Petroleum,"5541,5542",null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,QSR,5814,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.0250,1.00%, $0.0250 ," $100,000.0000 ", $-   , < , $15.0000 
34,NYCE,QSR,5814,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $15.0000 
34,NYCE,All Switch  5M+,null,null,null,0,null,null,null,null,1S,0,0,Switch, F ,$0.0275,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 2.5M+,null,null,null,0,null,null,null,null,2S,0,0,Switch, F ,$0.0325,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 1M+,null,null,null,0,null,null,null,null,3S,0,0,Switch, F ,$0.0375,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 500K+,null,null,null,0,null,null,null,null,4S,0,0,Switch, F ,$0.0400,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 0K+,null,null,null,0,null,null,null,null,5S,0,0,Switch, F ,$0.0425,null, null , null , $-   , >= , $-   
34,NYCE,All Switch  5M+,null,null,null,0,null,null,null,null,1S,1,0,Pre Auth, F ,$0.0275,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 2.5M+,null,null,null,0,null,null,null,null,2S,1,0,Pre Auth, F ,$0.0325,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 1M+,null,null,null,0,null,null,null,null,3S,1,0,Pre Auth, F ,$0.0375,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 500K+,null,null,null,0,null,null,null,null,4S,1,0,Pre Auth, F ,$0.0400,null, null , null , $-   , >= , $-   
34,NYCE,All Switch 0K+,null,null,null,0,null,null,null,null,5S,1,0,Pre Auth, F ,$0.0425,null, null , null , $-   , >= , $-   
34,NYCE,Switch Completion,null,null,null,0,null,null,null,null,null,1,0,Switch Completion, F ,$0.0200,null, null , null , $-   , >= , $-   
34,NYCE,Switch Pinless,null,null,null,1,null,null,null,null,null,null,0,Switch, V ,$0.0168,0.10%,$0.0168," $100,000.0000 ", $-   , >= , $-   
34,NYCE,All,null,null,null,null,null,null,null,null,null,null,0,Infrastructure, F ,$0.0050,null, null , null , $-   , >= , $-   
34,NYCE,All,null,null,null,null,null,null,null,null,null,1,0,Infrastructure, F ,$0.0050,null, null , null , $-   , >= , $-   
34,NYCE,All Bid,null,null,null,null,null,null,null,null,null,null,1,Bid, F ,-$0.0170,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,Supermarket,"5411,5300",null,null,null,null,0,null,null,0I,null,0,Interchange, F ,$0.1800,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,Supermarket,"5411,5300",null,null,null,null,0,null,null,1I,null,0,Interchange, F ,$0.2400,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,Supermarket,"5411,5300",null,null,null,null,0,null,null,2I,null,0,Interchange, F ,$0.2700,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,Supermarket,"5411,5300",null,null,null,null,0,null,null,3I,null,0,Interchange, F ,$0.2900,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,QSR,5814,null,null,null,null,0,null,null,null,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , >= , $-   
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.1500,0.70%, $0.1500 , $0.8500 , $-   , >= , $15.0000 
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.1500,0.70%, $0.1500 , $0.8500 , $-   , >= , $15.0000 
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1500,0.75%, $0.1500 , $0.9000 , $-   , >= , $15.0000 
50,NYCE PREMIER,Petroleum,5541,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1500,0.75%, $0.1500 , $0.9000 , $-   , >= , $-   
50,NYCE PREMIER,Petroleum,5542,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.1500,0.70%, $0.1500 , $0.8500 , $-   , >= , $-   
50,NYCE PREMIER,Petroleum,5542,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.1500,0.70%, $0.1500 , $0.8500 , $-   , >= , $-   
50,NYCE PREMIER,Petroleum,5542,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1500,0.75%, $0.1500 , $0.9000 , $-   , >= , $-   
50,NYCE PREMIER,Petroleum,5542,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1500,0.75%, $0.1500 , $0.9000 , $-   , >= , $-   
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,0I,null,0,Interchange, V ,$0.1200,0.55%, $0.1200 , $0.5500 , $-   , >= , $15.0000 
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,1I,null,0,Interchange, V ,$0.1200,0.65%, $0.1200 , $0.6500 , $-   , >= , $15.0000 
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.0300,1.30%, $0.0300 ," $100,000.0000 ", $-   , < , $15.0000 
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,2I,null,0,Interchange, V ,$0.1200,0.75%, $0.1200 , $0.9000 , $-   , >= , $15.0000 
50,NYCE PREMIER,All Other,*,null,null,null,null,0,null,null,3I,null,0,Interchange, V ,$0.1300,0.80%, $0.1300 ," $100,000.0000 ", $-   , >= , $-   
50,NYCE PREMIER,All Premier Regulated,null,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
50,NYCE PREMIER,All Switch  5M+,null,null,null,null,null,null,null,null,1S,0,0,Switch, F ,$0.0275,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 2.5M+,null,null,null,0,null,null,null,null,2S,0,0,Switch, F ,$0.0325,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 1M+,null,null,null,0,null,null,null,null,3S,0,0,Switch, F ,$0.0375,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 500K+,null,null,null,0,null,null,null,null,4S,0,0,Switch, F ,$0.0400,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 0K+,null,null,null,0,null,null,null,null,5S,0,0,Switch, F ,$0.0425,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch  5M+,null,null,null,0,null,null,null,null,1S,1,0,Pre Auth, F ,$0.0275,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 2.5M+,null,null,null,0,null,null,null,null,2S,1,0,Pre Auth, F ,$0.0325,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 1M+,null,null,null,0,null,null,null,null,3S,1,0,Pre Auth, F ,$0.0375,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 500K+,null,null,null,0,null,null,null,null,4S,1,0,Pre Auth, F ,$0.0400,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Switch 0K+,null,null,null,0,null,null,null,null,5S,1,0,Pre Auth, F ,$0.0425,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,Switch Completion,null,null,null,0,null,null,null,null,null,1,0,Switch Completion, F ,$0.0200,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,Switch Pinless,null,null,null,1,null,null,null,null,null,null,0,Switch, V ,$0.0168,0.10%,$0.0168," $100,000.0000 ", $-   , >= , $-   
50,NYCE PREMIER,All,null,null,null,null,null,null,null,null,null,null,0,Infrastructure, F ,$0.0050,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All,null,null,null,null,null,null,null,null,null,1,0,Infrastructure, F ,$0.0050,null, null , null , $-   , >= , $-   
50,NYCE PREMIER,All Bid,null,null,null,null,null,null,null,null,null,null,1,Bid, F ,-$0.0170,null, null , null , $-   , >= , $-   
36,PULSE,Grocery,5411,null,null,0,null,0,null,null,null,null,0,Interchange, F ,$0.3000,null, null , null , $-   , >= , $-   
36,PULSE,Petroleum,"5541,5542",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 , $0.9500 , $-   , >= , $-   
36,PULSE,General Retail,*,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
36,PULSE,Small Ticket,"3581,4111,4121,4131,4784,5814,5994,7211,7216,7334,7523,7542,7832,7841",null,null,0,1,0,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , >= , $-   
36,PULSE,Small Ticket,"3581,4111,4121,4131,4784,5814,5994,7211,7216,7334,7523,7542,7832,7841",null,null,0,0,0,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
36,PULSE,All Regulated,null,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
36,PULSE,All,null,null,null,0,null,null,null,null,null,null,0,Network Security, F ,$0.0050,null, null , null , $-   , >= , $-   
36,PULSE,All,null,null,null,0,0,null,null,null,null,null,0,Switch, V ,$0.0575,0.08%, $0.0575 , $0.0700 , $-   , >= , $-   
36,PULSE,All,null,null,null,0,1,null,null,null,null,null,0,Switch, V ,$0.0175,0.08%, $0.0175 , $0.0300 , $-   , >= , $-   
36,PULSE,Switch Pinless,null,null,null,1,null,null,null,null,null,null,0,Switch, V ,$0.0250,0.10%, $0.0250 ," $100,000.0000 ", $-   , >= , $-   
36,PULSE,Network Security Pinless,null,null,null,1,null,null,null,null,null,null,0,Network Security, F ,$0.0050,null, null , null , $-   , >= , $-   
36,PULSE,General Retail Pinless,*,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $15.0100 
36,PULSE,General Retail Pinless Small Ticket,*,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
36,PULSE,Grocery Pinless,5411,null,null,1,null,null,null,null,null,null,0,Interchange, F ,$0.3000,null, null , null , $-   , >= , $15.0100 
36,PULSE,Grocery Pinless Small Ticket,5411,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
36,PULSE,Petroleum Pinless Outside,5541,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 , $0.9500 , $-   , >= , $15.0100 
36,PULSE,Petroleum Pinless Outside Small Ticket,5541,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
36,PULSE,Petroleum Pinless Inside,5542,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 , $0.9500 , $-   , >= , $-   
36,PULSE,Restaurant Pinless,"5812,5814",null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1000,1.19%, $0.1000 ," $100,000.0000 ", $-   , >= , $15.0100 
36,PULSE,Restaurant Pinless Small Ticket,"5812,5814",null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
36,PULSE,Taxi/Limo Regular Ticket,4121,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $25.0100 
36,PULSE,Taxi/Limo Small Ticket,4121,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $25.0000 
36,PULSE,Exception Small Ticket Pinless,"4829,5960,5962,5964,5965,5966,5967,5968,5969,6010,6011,6012,7995",null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
36,PULSE,All,null,null,null,0,0,null,null,null,null,1,0,Pre Auth, F ,$0.0700,null, null , null , $-   , >= , $-   
36,PULSE,All,null,null,null,0,1,null,null,null,null,1,0,Pre Auth, F ,$0.0300,null, null , null , $-   , >= , $-   
36,PULSE,All Bid,null,null,null,0,null,null,null,null,null,null,1,Bid, F ,-$0.0220,null, null , null , $-   , >= , $-   
51,PULSE PAY LIMITED,Grocery,5411,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1500,1.15%, $0.1500 , $0.3500 , $-   , >= , $-   
51,PULSE PAY LIMITED,Petroleum,"5541,5542",null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1500,1.15%, $0.1500 , $0.9500 , $-   , >= , $-   
51,PULSE PAY LIMITED,General Retail,*,null,null,0,null,0,null,null,null,null,0,Interchange, V ,$0.1500,1.15%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
51,PULSE PAY LIMITED,Small Ticket,"3581,4111,4121,4131,4784,5814,5994,7211,7216,7334,7523,7542,7832,7841",null,null,0,1,0,null,null,null,null,0,Interchange, V ,$0.0500,1.60%, $0.0500 ," $100,000.0000 ", $-   , >= , $-   
51,PULSE PAY LIMITED,Small Ticket,"3581,4111,4121,4131,4784,5814,5994,7211,7216,7334,7523,7542,7832,7841",null,null,0,0,0,null,null,null,null,0,Interchange, V ,$0.1500,1.15%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
51,PULSE PAY LIMITED,All Regulated,null,null,null,null,null,1,null,null,null,null,0,Interchange, V ,$0.2100,0.05%, $0.2100 ," $100,000.0000 ", $0.0100 , >= , $-   
51,PULSE PAY LIMITED,All,null,null,null,0,null,null,null,null,null,null,0,Network Security, F ,$0.0050,null, null , null , $-   , >= , $-   
51,PULSE PAY LIMITED,All,null,null,null,0,0,null,null,null,null,null,0,Switch, V ,$0.0575,0.08%, $0.0575 , $0.0700 , $-   , >= , $-   
51,PULSE PAY LIMITED,All,null,null,null,0,1,null,null,null,null,null,0,Switch, V ,$0.0175,0.08%, $0.0175 , $0.0300 , $-   , >= , $-   
51,PULSE PAY LIMITED,Switch Pinless,null,null,null,1,null,null,null,null,null,null,0,Switch, V ,$0.0250,0.10%, $0.0250 ," $100,000.0000 ", $-   , >= , $-   
51,PULSE PAY LIMITED,Network Security Pinless,null,null,null,1,null,null,null,null,null,null,0,Network Security, F ,$0.0050,null, null , null , $-   , >= , $-   
51,PULSE PAY LIMITED,General Retail Pinless,*,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $15.0100 
51,PULSE PAY LIMITED,General Retail Pinless Small Ticket,*,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
51,PULSE PAY LIMITED,Grocery Pinless,5411,null,null,1,null,null,null,null,null,null,0,Interchange, F ,$0.3000,null, null , null , $-   , >= , $15.0100 
51,PULSE PAY LIMITED,Grocery Pinless Small Ticket,5411,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
51,PULSE PAY LIMITED,Petroleum Pinless Outside,5541,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 , $0.9500 , $-   , >= , $15.0100 
51,PULSE PAY LIMITED,Petroleum Pinless Outside Small Ticket,5541,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
51,PULSE PAY LIMITED,Petroleum Pinless Inside,5542,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 , $0.9500 , $-   , >= , $-   
51,PULSE PAY LIMITED,Restaurant Pinless,"5812,5814",null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1000,1.19%, $0.1000 ," $100,000.0000 ", $-   , >= , $15.0100 
51,PULSE PAY LIMITED,Restaurant Pinless Small Ticket,"5812,5814",null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $15.0000 
51,PULSE PAY LIMITED,Taxi/Limo Regular Ticket,4121,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $25.0100 
51,PULSE PAY LIMITED,Taxi/Limo Small Ticket,4121,null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.0400,1.55%, $0.0400 ," $100,000.0000 ", $-   , <= , $25.0000 
51,PULSE PAY LIMITED,Exception Small Ticket Pinless,"4829,5960,5962,5964,5965,5966,5967,5968,5969,6010,6011,6012,7995",null,null,1,null,null,null,null,null,null,0,Interchange, V ,$0.1500,0.80%, $0.1500 ," $100,000.0000 ", $-   , >= , $-   
51,PULSE PAY LIMITED,All,null,null,null,0,0,null,null,null,null,1,0,Pre Auth, F ,$0.0700,null, null , null , $-   , >= , $-   
51,PULSE PAY LIMITED,All,null,null,null,0,1,null,null,null,null,1,0,Pre Auth, F ,$0.0300,null, null , null , $-   , >= , $-   
51,PULSE PAY LIMITED,All Bid,null,null,null,0,null,null,null,null,null,null,1,Bid, F ,-$0.0220,null, null , null , $-   , >= , $-   
